id,code,name,keywords
TCMT000565,C02.11.06.03,滋补心肾,滋养心肾
TCMT000566,C02.11.06.04,滋补肺肾,滋养肺肾
TCMT000567,C02.11.06.05,滋补肺胃,滋养肺胃
TCMT000568,C02.11.06.06,滋补肝胃,滋养肝胃
TCMT000569,C02.11.06.07,滋补脾胃,滋养脾胃
TCMT000570,C02.11.07,滋阴补阳,
TCMT000571,C02.11.07.01,温阳滋阴,
TCMT000572,C02.11.07.02,滋阴温阳,
TCMT000573,C02.11.07.03,固阴回阳,
TCMT000574,C02.11.07.04,生气于精,
TCMT000575,C02.11.07.05,补益心肾,
TCMT000576,C02.11.07.06,补肾调经,
TCMT000577,C02.11.08,补益精髓,补精益髓；补肾益髓；补精填髓；补肾填髓
TCMT000578,C02.11.08.01,补益精血,
TCMT000579,C02.11.08.02,补肾益精,补肾填精
TCMT000580,C02.11.08.03,温补肾精,
TCMT000581,C02.11.08.04,滋补肾精,
TCMT000582,C02.12.,温里法,
TCMT000583,C02.12.01,回阳,回阳急救
TCMT000584,C02.12.01.01,温经回阳,
TCMT000585,C02.12.01.02,回阳通脉,回阳生脉
TCMT000586,C02.12.01.03,回阳救逆,扶阳救逆
TCMT000587,C02.12.01.04,回阳固脱,
TCMT000588,C02.12.02,温阳散寒,温里散寒
TCMT000589,C02.12.02.01,散寒消肿,
TCMT000590,C02.12.02.02,通阳理气,
TCMT000591,C02.12.02.02.01,散寒止泻,
TCMT000592,C02.12.02.02.02,温通小肠,散寒温肠
TCMT000593,C02.12.02.03,温肺散寒,
TCMT000594,C02.12.02.03.01,散寒平喘,
TCMT000595,C02.12.02.04,温中散寒,温中祛寒
TCMT000596,C02.12.02.04.01,温胃散寒,
TCMT000597,C02.12.02.04.02,温胃降逆,
TCMT000598,C02.12.02.04.03,散寒止呕,
TCMT000599,C02.12.03,温经散寒,温经祛寒
TCMT000600,C02.12.03.01,温通经脉,温通血脉
TCMT000601,C02.12.03.01.01,温经通阳,
TCMT000602,C02.12.03.01.02,温经止痛,
TCMT000603,C02.12.03.01.03,温经活血,
TCMT000604,C02.12.03.01.04,温经通络,温阳通络
TCMT000605,C02.12.03.01.05,暖肝散寒,
TCMT000606,C02.12.03.01.06,温肾散寒,温肾祛寒
TCMT000607,C02.12.03.02,散寒宣痹,祛寒宣痹
TCMT000608,C02.12.03.02.01,散寒止痛,
TCMT000609,C02.12.03.03,暖宫散寒,温经暖宫
TCMT000610,C02.12.03.03.01,暖宫止痛,
TCMT000611,C02.13.,祛暑法,解暑法
TCMT000612,C02.13.01,祛暑化湿,解暑化湿
TCMT000613,C02.13.01.01,祛暑解表,解表清暑；透表清暑
TCMT000614,C02.13.01.02,清暑辟秽,
TCMT000615,C02.13.01.03,清化暑湿,
TCMT000616,C02.13.01.04,涤暑利湿,清暑利湿
TCMT000617,C02.13.01.05,清暑解毒,
TCMT000618,C02.13.02,祛暑清热,涤暑清热；清热祛暑；清热解暑
TCMT000619,C02.13.02.01,清暑宣肺,
TCMT000620,C02.13.02.02,清心涤暑,
TCMT000621,C02.13.03,清暑益气,
TCMT000622,C02.14.,治风法,
TCMT000623,C02.14.01,疏散风邪,疏散外风
TCMT000624,C02.14.01.01,祛风解肌,疏风解肌
TCMT000625,C02.14.01.01.01,疏风清热解表,
TCMT000626,C02.14.01.01.01.01,疏风清热祛湿,
TCMT000627,C02.14.01.01.01.02,疏风清热润燥,
TCMT000628,C02.14.01.02,疏风清肺,
TCMT000629,C02.14.01.03,祛风生发,
TCMT000630,C02.14.01.04,疏风消肿,
TCMT000631,C02.14.01.05,祛风通络,搜风通络；疏风通络
TCMT000632,C02.14.01.05.01,祛风宣痹,
TCMT000633,C02.14.01.05.02,祛风止痛,疏风止痛
TCMT000634,C02.14.01.06,疏风解毒,疏散风毒；驱风解毒
TCMT000635,C02.14.01.06.01,疏风止痒,
TCMT000636,C02.14.01.06.02,疏风清热解毒,
TCMT000637,C02.14.01.06.03,疏风祛湿解毒,
TCMT000638,C02.14.02,清热熄风,泻火熄风
TCMT000639,C02.14.02.01,清肝熄风,凉肝熄风
TCMT000640,C02.14.02.02,凉血熄风,
TCMT000641,C02.14.02.03,清暑熄风,清热祛暑熄风
TCMT000642,C02.14.02.04,清热化痰熄风,
TCMT000643,C02.14.03,解毒熄风,
TCMT000644,C02.14.04,豁痰熄风,涤痰熄风；化痰熄风
TCMT000645,C02.14.05,平肝熄风,镇肝熄风
TCMT000646,C02.14.05.01,平肝潜阳,平肝潜镇
TCMT000647,C02.14.05.01.01,潜阳熄风,
TCMT000648,C02.14.05.02,熄风解痉,镇痉熄风；熄风定痉
TCMT000649,C02.14.05.02.01,祛风解痉,祛风止痉；祛风镇痉
TCMT000650,C02.14.05.02.02,熄风定痫,
TCMT000651,C02.14.06,滋阴熄风,养阴熄风
TCMT000652,C02.14.06.01,养血熄风,和血熄风
TCMT000653,C02.14.06.02,柔肝熄风,
TCMT000654,C02.14.06.03,益气补血熄风,
TCMT000655,C02.14.06.04,温阳补气熄风,
TCMT000656,C02.15.,祛痰法,
TCMT000657,C02.15.01,宣肺化痰,宣肺祛痰
TCMT000658,C02.15.01.01,化痰宣肺,
TCMT000659,C02.15.01.01.01,化痰止咳,祛痰止咳
TCMT000660,C02.15.01.01.02,化痰平喘,祛痰平喘
TCMT000661,C02.15.01.02,豁痰宣肺,
TCMT000662,C02.15.02,理气化痰,行气化痰；行气祛痰
TCMT000663,C02.15.02.01,解郁化痰,
TCMT000664,C02.15.02.02,降气化痰,化痰降气；降逆化痰；祛痰降气
TCMT000665,C02.15.02.03,祛痰理气宽膈,
TCMT000666,C02.15.02.04,祛痰理气解毒,
TCMT000667,C02.15.03,化痰消食,
TCMT000668,C02.15.04,祛风化痰,治风化痰
TCMT000669,C02.15.05,清热化痰,清热祛痰
TCMT000670,C02.15.05.01,清热行气化痰,
TCMT000671,C02.15.05.02,清热化痰宽胸,
TCMT000672,C02.15.05.03,清热滋阴化痰,
TCMT000673,C02.15.05.04,清热祛痰化瘀,
TCMT000674,C02.15.05.05,泻火涤痰,清火涤痰；清火化痰
TCMT000675,C02.15.05.06,清肺化痰,清金化痰
TCMT000676,C02.15.05.06.01,清热化痰宣肺,
TCMT000677,C02.15.05.06.02,宣肺清热化饮,
TCMT000678,C02.15.05.07,清心豁痰,
TCMT000679,C02.15.05.07.01,清热化痰开窍,
TCMT000680,C02.15.05.07.02,清胆化痰宁神,
TCMT000681,C02.15.06,润燥化痰,润肺化痰；润化燥痰
TCMT000682,C02.15.07,燥湿化痰,祛湿化痰
TCMT000683,C02.15.07.01,渗湿化痰,
TCMT000684,C02.15.07.02,祛痰化浊,
TCMT000685,C02.15.08,温化痰饮,
TCMT000686,C02.15.08.01,温阳化饮,温化寒饮；温散寒饮
TCMT000687,C02.15.08.01.01,散寒化饮,
TCMT000688,C02.15.08.01.01.01,解表化饮,解表蠲饮
TCMT000689,C02.15.08.01.01.02,化饮宽胸,
TCMT000690,C02.15.08.01.02,温肺化饮,
TCMT000691,C02.15.08.01.02.01,宣肺化饮,
TCMT000692,C02.15.08.01.02.02,化饮平喘,化饮定哮
TCMT000693,C02.15.08.01.02.03,泻肺逐饮,
TCMT000694,C02.15.08.01.03,化饮宁心,
TCMT000695,C02.15.08.01.04,温脾化饮,
TCMT000696,C02.15.08.01.04.01,温胃化饮,
TCMT000697,C02.15.08.01.05,温肾化饮,
TCMT000698,C02.15.08.02,温化寒痰,温阳化痰
TCMT000699,C02.15.08.02.01,祛寒化痰,散寒化痰
TCMT000700,C02.15.08.02.02,温肺化痰,
TCMT000701,C02.15.08.02.03,温脾化痰,
TCMT000702,C02.15.08.02.04,温肾化痰,
TCMT000703,C02.15.09,化痰散结,
TCMT000704,C02.15.09.01,豁痰软坚,涤痰软坚；涤痰散结；涤痰破结
TCMT000705,C02.15.09.02,祛痰宣痹,
TCMT000706,C02.15.09.03,化痰通络,化痰搜络
TCMT000707,C02.15.09.04,化痰消瘿,化痰消瘤
TCMT000708,C02.15.10,祛痰化瘀,
TCMT000709,C02.15.10.01,祛痰化瘀宽心,
TCMT000710,C02.15.10.02,祛痰化瘀宽膈,
TCMT000711,C02.15.10.03,祛痰化瘀宣肺,
TCMT000712,C02.16.,开窍法,
TCMT000713,C02.16.01,开窍通闭,通窍开闭
TCMT000714,C02.16.02,宁心开窍,宁神开窍
TCMT000715,C02.16.03,行气开窍,
TCMT000716,C02.16.04,芳香开窍,辟秽通窍
TCMT000717,C02.16.04.01,开窍泄浊,
TCMT000718,C02.16.04.02,利湿开窍,化湿开窍；化湿通窍
TCMT000719,C02.16.04.03,开噤通关,
TCMT000720,C02.16.05,散寒开窍,辛温开窍；辛温通窍；散寒通窍
TCMT000721,C02.16.06,清热开窍,泄热开窍
TCMT000722,C02.16.06.01,辛凉开窍,辛凉通窍
TCMT000723,C02.16.06.02,凉营开窍,
TCMT000724,C02.16.06.03,清心开窍,
TCMT000725,C02.16.06.04,祛暑开窍,
TCMT000726,C02.16.06.04.01,祛暑开闭,
TCMT000727,C02.16.07,解毒开闭,
TCMT000728,C02.16.07.01,解毒开肺,
TCMT000729,C02.16.07.02,解毒开窍,
TCMT000730,C02.16.08,化痰开窍,祛痰开窍；涤痰开窍；豁痰开窍
TCMT000731,C02.16.08.01,祛痰化湿开窍,
TCMT000732,C02.16.08.02,搜风祛痰开窍,
TCMT000733,C02.16.09,消石开闭,
TCMT000734,C02.17.,杀虫法,驱虫法
TCMT000735,C02.17.01,驱蛔杀虫,
TCMT000736,C02.17.01.01,驱虫攻下,
TCMT000737,C02.17.01.02,温脏安蛔,温中安蛔
TCMT000738,C02.17.01.03,清热安蛔,
TCMT000739,C02.17.01.04,安蛔止厥,
TCMT000740,C02.17.02,祛风杀虫,
TCMT000741,C02.17.03,燥湿杀虫,
TCMT000742,C02.17.04,祛痰杀虫,
TCMT000743,C02.17.05,杀虫解毒,
TCMT000744,C02.17.05.01,杀虫止痒,
TCMT000745,C02.17.05.02,杀虫解毒宣肺,
TCMT000746,C02.17.06,杀虫消疳,杀虫消积
TCMT000747,C02.17.07,健脾驱虫,补脾驱虫
TCMT000748,C02.17.08,杀虫宁神,
TCMT000749,C02.18.,安神法,
TCMT000750,C02.18.01,健脑安神,
TCMT000751,C02.18.01.01,益气安神,益气定神
